Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
,0,"2,175",65,"14,049.054502137644000"
,0,"2,176",65,"14,049.054502137644000"
,0,"2,177",65,"14,049.054502137644000"
,0,"2,178",65,"14,049.054502137644000"
,0,"2,179",65,"14,049.054502137644000"
,0,"2,180",65,"14,049.054502137644000"
,0,"2,181",65,"14,049.054502137644000"
,0,"2,182",65,"14,049.054502137644000"
,0,"2,183",65,"14,049.054502137644000"
,0,"2,184",65,"14,049.054502137644000"
,0,"2,185",65,"14,049.054502137644000"
,0,"2,186",65,"14,049.054502137644000"
,0,"2,187",65,"14,049.054502137644000"
,0,"2,188",65,"14,049.054502137644000"
,0,"2,189",65,"14,049.054502137644000"
,0,"2,190",65,"14,049.054502137644000"
,0,"2,191",65,"14,049.054502137644000"
,0,"2,192",65,"14,049.054502137644000"
,0,"2,193",65,"40,940.769695536015000"
,0,"2,194",65,"40,940.769695536015000"
,0,"2,195",65,"40,940.769695536015000"
,0,"2,196",65,"40,940.769695536015000"
,0,"2,197",65,"40,940.769695536015000"
,0,"2,198",65,"40,940.769695536015000"
,0,"2,199",65,"40,940.769695536015000"
,0,"2,200",65,"40,940.769695536015000"
,0,"2,201",65,"40,940.769695536015000"
,0,"2,202",65,"40,940.769695536015000"
,0,"2,203",65,"40,940.769695536015000"
,0,"2,204",65,"40,940.769695536015000"
,0,"2,205",65,"40,940.769695536015000"
,0,"2,206",65,"40,940.769695536015000"
,0,"2,207",65,"40,940.769695536015000"
,0,"2,208",65,"40,940.769695536015000"
,0,"2,209",65,"40,940.769695536015000"
,0,"2,210",65,"40,940.769695536015000"
,0,"2,211",65,"40,940.769695536015000"
,0,"2,212",65,"40,940.769695536015000"
,0,"2,213",65,"40,940.769695536015000"
,0,"2,214",65,"40,940.769695536015000"
,0,"2,215",65,"40,940.769695536015000"
,0,"2,216",65,"40,940.769695536015000"
,0,"2,217",56,0.000000000000000
,0,"2,218",56,0.000000000000000
,0,"2,219",56,0.000000000000000
,0,"2,220",56,0.000000000000000
,0,"2,221",56,0.000000000000000
,0,"2,222",56,0.000000000000000
,0,"2,223",56,0.000000000000000
,0,"2,224",56,0.000000000000000
,0,"2,225",56,0.000000000000000
,0,"2,226",56,0.000000000000000
,0,"2,227",56,0.000000000000000
,0,"2,228",56,0.000000000000000
,0,"2,229",56,0.000000000000000
,0,"2,230",56,0.000000000000000
,0,"2,231",56,0.000000000000000
,0,"2,232",56,0.000000000000000
,0,"2,233",56,0.000000000000000
,0,"2,234",56,0.000000000000000
,0,"2,235",56,0.000000000000000
,0,"2,236",56,0.000000000000000
,0,"2,237",56,0.000000000000000
,0,"2,238",56,0.000000000000000
,0,"2,239",56,0.000000000000000
,0,"2,240",57,660.240283717426340
,0,"2,241",57,660.240283717426340
,0,"2,242",57,660.240283717426340
,0,"2,243",57,660.240283717426340
,0,"2,244",57,660.240283717426340
,0,"2,245",57,660.240283717426340
,0,"2,246",57,660.240283717426340
,0,"2,247",57,660.240283717426340
,0,"2,248",57,660.240283717426340
,0,"2,249",57,660.240283717426340
,0,"2,250",57,660.240283717426340
,0,"2,251",57,660.240283717426340
,0,"2,252",57,660.240283717426340
,0,"2,253",57,660.240283717426340
,0,"2,254",57,660.240283717426340
,0,"2,255",58,"11,083.309326348430000"
,0,"2,256",58,"11,083.309326348430000"
,0,"2,257",58,"11,083.309326348430000"
,0,"2,258",58,"11,083.309326348430000"
,0,"2,259",58,"11,083.309326348430000"
,0,"2,260",58,"11,083.309326348430000"
,0,"2,261",58,"11,083.309326348430000"
,0,"2,262",58,"11,083.309326348430000"
,0,"2,263",58,"11,083.309326348430000"
,0,"2,264",58,"11,083.309326348430000"
,0,"2,265",58,"11,083.309326348430000"
,0,"2,266",58,"11,083.309326348430000"
,0,"2,267",58,"11,083.309326348430000"
,0,"2,268",58,"11,083.309326348430000"
,0,"2,269",58,"11,083.309326348430000"
,0,"2,270",58,"11,083.309326348430000"
,0,"2,271",58,"11,083.309326348430000"
,0,"2,272",58,"11,083.309326348430000"
,0,"2,273",58,"11,083.309326348430000"
,0,"2,274",58,"11,083.309326348430000"
,0,"2,275",58,"11,083.309326348430000"
,0,"2,276",58,"11,083.309326348430000"
,0,"2,277",58,"11,083.309326348430000"
,0,"2,278",58,"28,653.030423870554000"
,0,"2,279",58,"28,653.030423870554000"
,0,"2,280",58,"28,653.030423870554000"
,0,"2,281",58,"28,653.030423870554000"
,0,"2,282",58,"28,653.030423870554000"
,0,"2,283",58,"28,653.030423870554000"
,0,"2,284",58,"28,653.030423870554000"
,0,"2,285",58,"28,653.030423870554000"
,0,"2,286",58,"28,653.030423870554000"
,0,"2,287",58,"28,653.030423870554000"
,0,"2,288",58,"28,653.030423870554000"
,0,"2,289",58,"28,653.030423870554000"
,0,"2,290",58,"28,653.030423870554000"
,0,"2,291",58,"28,653.030423870554000"
,0,"2,292",58,"28,653.030423870554000"
,0,"2,293",58,"28,653.030423870554000"
,0,"2,294",58,"28,653.030423870554000"
,0,"2,295",58,"28,653.030423870554000"
,0,"2,296",58,"28,653.030423870554000"
,0,"2,297",58,"28,653.030423870554000"
,0,"2,298",58,"28,653.030423870554000"
,0,"2,299",58,"28,653.030423870554000"
,0,"2,300",62,"43,719.635935790822000"
,0,"2,301",62,"43,719.635935790822000"
,0,"2,302",62,"43,719.635935790822000"
,0,"2,303",62,"43,719.635935790822000"
,0,"2,304",62,"43,719.635935790822000"
,0,"2,305",62,"43,719.635935790822000"
,0,"2,306",62,"43,719.635935790822000"
,0,"2,307",62,"43,719.635935790822000"
,0,"2,308",62,"43,719.635935790822000"
,0,"2,309",62,"43,719.635935790822000"
,0,"2,310",62,"43,719.635935790822000"
,0,"2,311",62,"43,719.635935790822000"
,0,"2,312",62,"43,719.635935790822000"
,0,"2,313",62,"43,719.635935790822000"
,0,"2,314",62,"43,719.635935790822000"
,0,"2,315",62,"43,719.635935790822000"
,0,"2,316",62,"43,719.635935790822000"
,0,"2,317",62,"43,719.635935790822000"
,0,"2,318",62,"43,719.635935790822000"
,0,"2,319",62,"43,719.635935790822000"
,0,"2,320",62,"43,719.635935790822000"
,0,"2,321",62,"43,719.635935790822000"
,0,"2,322",62,"43,719.635935790822000"
,0,"2,323",62,"43,719.635935790822000"
,0,"2,324",58,"26,210.673614699852000"
,0,"2,325",58,"26,210.673614699852000"
,0,"2,326",58,"26,210.673614699852000"
,0,"2,327",58,"26,210.673614699852000"
,0,"2,328",58,"26,210.673614699852000"
,0,"2,329",58,"26,210.673614699852000"
,0,"2,330",58,"26,210.673614699852000"
,0,"2,331",58,"26,210.673614699852000"
,0,"2,332",58,"26,210.673614699852000"
,0,"2,333",58,"26,210.673614699852000"
,0,"2,334",58,"26,210.673614699852000"
,0,"2,335",58,"26,210.673614699852000"
,0,"2,336",7,"37,035.151679373972000"
,0,"2,337",58,"26,210.673614699852000"
,0,"2,338",58,"26,210.673614699852000"
,0,"2,339",58,"26,210.673614699852000"
,0,"2,340",58,"26,210.673614699852000"
,0,"2,341",58,"26,210.673614699852000"
,0,"2,342",58,"26,210.673614699852000"
,0,"2,343",58,"26,210.673614699852000"
,0,"2,344",58,"26,210.673614699852000"
,0,"2,345",58,"26,210.673614699852000"
,0,"2,346",58,"26,210.673614699852000"
,0,"2,347",58,"49,651.144283813141000"
,0,"2,348",58,"49,651.144283813141000"
,0,"2,349",58,"49,651.144283813141000"
,0,"2,350",58,"49,651.144283813141000"
,0,"2,351",58,"49,651.144283813141000"
,0,"2,352",58,"49,651.144283813141000"
,0,"2,353",58,"49,651.144283813141000"
,0,"2,354",58,"49,651.144283813141000"
,0,"2,355",58,"49,651.144283813141000"
,0,"2,356",58,"49,651.144283813141000"
,0,"2,357",58,"49,651.144283813141000"
,0,"2,358",58,"49,651.144283813141000"
,0,"2,359",58,"49,651.144283813141000"
,0,"2,360",58,"49,651.144283813141000"
,0,"2,361",58,"49,651.144283813141000"
,0,"2,362",58,"49,651.144283813141000"
,0,"2,363",58,"49,651.144283813141000"
,0,"2,364",58,"49,651.144283813141000"
,0,"2,365",58,"49,651.144283813141000"
,0,"2,366",58,"49,651.144283813141000"
,0,"2,367",58,"49,651.144283813141000"
,0,"2,368",58,"49,651.144283813141000"
,0,"2,369",58,"49,651.144283813141000"
,0,"2,370",58,"49,651.144283813141000"
,0,"2,371",49,"23,339.849331097012000"
,0,"2,372",49,"23,339.849331097012000"
,0,"2,373",49,"23,339.849331097012000"
,0,"2,374",49,"23,339.849331097012000"
,0,"2,375",49,"23,339.849331097012000"
,0,"2,376",49,"23,339.849331097012000"
,0,"2,377",49,"23,339.849331097012000"
,0,"2,378",49,"23,339.849331097012000"
,0,"2,379",49,"23,339.849331097012000"
,0,"2,380",49,"23,339.849331097012000"
,0,"2,381",49,"23,339.849331097012000"
,0,"2,382",49,"23,339.849331097012000"
,0,"2,383",49,"23,339.849331097012000"
,0,"2,384",49,"23,339.849331097012000"
,0,"2,385",49,"23,339.849331097012000"
,0,"2,386",49,"23,339.849331097012000"
,0,"2,387",49,"23,339.849331097012000"
,0,"2,388",49,"23,339.849331097012000"
,0,"2,389",49,"23,339.849331097012000"
,0,"2,390",49,"23,339.849331097012000"
,0,"2,391",49,"23,339.849331097012000"
,0,"2,392",49,"23,339.849331097012000"
,0,"2,393",49,"23,339.849331097012000"
,0,"2,394",49,"23,339.849331097012000"
,0,"2,395",49,"27,292.666273135299000"
,0,"2,396",49,"27,292.666273135299000"
,0,"2,397",49,"27,292.666273135299000"
,0,"2,398",49,"27,292.666273135299000"
,0,"2,399",49,"27,292.666273135299000"
,0,"2,400",49,"27,292.666273135299000"
,0,"2,401",49,"27,292.666273135299000"
,0,"2,402",49,"27,292.666273135299000"
,0,"2,403",49,"27,292.666273135299000"
,0,"2,404",49,"27,292.666273135299000"
,0,"2,405",49,"27,292.666273135299000"
,0,"2,406",49,"27,292.666273135299000"
,0,"2,407",49,"27,292.666273135299000"
,0,"2,408",49,"27,292.666273135299000"
,0,"2,409",49,"27,292.666273135299000"
,0,"2,410",49,"37,600.124145709407000"
,0,"2,411",49,"37,600.124145709407000"
,0,"2,412",49,"37,600.124145709407000"
,0,"2,413",49,"37,600.124145709407000"
,0,"2,414",49,"37,600.124145709407000"
,0,"2,415",49,"37,600.124145709407000"
,0,"2,416",49,"37,600.124145709407000"
,0,"2,417",49,"37,600.124145709407000"
,0,"2,418",49,"37,600.124145709407000"
,0,"2,419",49,"37,600.124145709407000"
,0,"2,420",49,"37,600.124145709407000"
,0,"2,421",49,"37,600.124145709407000"
,0,"2,422",49,"37,600.124145709407000"
,0,"2,423",49,"37,600.124145709407000"
,0,"2,424",49,"37,600.124145709407000"
,0,"2,425",49,"37,600.124145709407000"
,0,"2,426",49,"37,600.124145709407000"
,0,"2,427",49,"37,600.124145709407000"
,0,"2,428",49,"37,600.124145709407000"
,0,"2,429",49,"37,600.124145709407000"
,0,"2,430",49,"37,600.124145709407000"
,0,"2,431",49,"37,600.124145709407000"
,0,"2,432",49,"37,600.124145709407000"
,0,"2,433",49,"37,600.124145709407000"
,0,"2,434",49,0.000000000000000
,0,"2,435",49,0.000000000000000
,0,"2,436",49,0.000000000000000
,0,"2,437",49,0.000000000000000
,0,"2,438",49,0.000000000000000
,0,"2,439",49,0.000000000000000
,0,"2,440",49,0.000000000000000
,0,"2,441",49,0.000000000000000
,0,"2,442",49,0.000000000000000
,0,"2,443",49,0.000000000000000
,0,"2,444",49,0.000000000000000
,0,"2,445",49,0.000000000000000
,0,"2,446",49,0.000000000000000
,0,"2,447",49,0.000000000000000
,0,"2,448",49,0.000000000000000
,0,"2,449",49,0.000000000000000
,0,"2,450",49,0.000000000000000
,0,"2,451",49,0.000000000000000
,0,"2,452",49,0.000000000000000
,0,"2,453",49,0.000000000000000
,0,"2,454",49,0.000000000000000
,0,"2,455",49,0.000000000000000
,0,"2,456",49,0.000000000000000
,0,"2,457",49,0.000000000000000
,0,"2,458",51,"29,058.009160469013000"
,0,"2,459",5,"8,481.896470004991000"
,0,"2,460",51,"29,058.009160469013000"
,0,"2,461",51,"29,058.009160469013000"
,0,"2,462",51,"29,058.009160469013000"
,0,"2,463",51,"29,058.009160469013000"
,0,"2,464",51,"29,058.009160469013000"
,0,"2,465",51,"29,058.009160469013000"
,0,"2,466",51,"29,058.009160469013000"
,0,"2,467",51,"29,058.009160469013000"
,0,"2,468",51,"29,058.009160469013000"
,0,"2,469",51,"29,058.009160469013000"
,0,"2,470",51,"29,058.009160469013000"
,0,"2,471",51,"29,058.009160469013000"
,0,"2,472",51,"29,058.009160469013000"
,0,"2,473",51,"29,058.009160469013000"
,0,"2,474",51,"29,058.009160469013000"
,0,"2,475",51,"29,058.009160469013000"
,0,"2,476",51,"29,058.009160469013000"
,0,"2,477",51,"29,058.009160469013000"
,0,"2,478",51,"29,058.009160469013000"
,0,"2,479",51,"29,058.009160469013000"
,0,"2,480",51,"29,058.009160469013000"
,0,"2,481",51,"29,058.009160469013000"
,0,"2,482",66,"12,039.637641240766000"
,0,"2,483",66,"12,039.637641240766000"
,0,"2,484",66,"12,039.637641240766000"
,0,"2,485",66,"12,039.637641240766000"
,0,"2,486",66,"12,039.637641240766000"
,0,"2,487",66,"12,039.637641240766000"
,0,"2,488",66,"12,039.637641240766000"
,0,"2,489",66,"12,039.637641240766000"
,0,"2,490",66,"12,039.637641240766000"
,0,"2,491",66,"12,039.637641240766000"
,0,"2,492",66,"12,039.637641240766000"
,0,"2,493",66,"12,039.637641240766000"
,0,"2,494",66,"12,039.637641240766000"
,0,"2,495",66,"12,039.637641240766000"
,0,"2,496",66,"12,039.637641240766000"
,0,"2,497",66,"12,039.637641240766000"
,0,"2,498",66,"12,039.637641240766000"
,0,"2,499",66,"12,039.637641240766000"
,0,"2,500",66,"12,039.637641240766000"
,0,"2,501",66,"12,039.637641240766000"
,0,"2,502",66,"12,039.637641240766000"
,0,"2,503",66,"12,039.637641240766000"
,0,"2,504",49,"1,133.379898581510400"
,0,"2,505",49,"1,133.379898581510400"
,0,"2,506",49,"1,133.379898581510400"
,0,"2,507",49,"1,133.379898581510400"
,0,"2,508",49,"1,133.379898581510400"
,0,"2,509",49,"1,133.379898581510400"
,0,"2,510",49,"1,133.379898581510400"
,0,"2,511",49,"1,133.379898581510400"
,0,"2,512",49,"1,133.379898581510400"
,0,"2,513",49,"1,133.379898581510400"
,0,"2,514",49,"1,133.379898581510400"
,0,"2,515",49,"1,133.379898581510400"
,0,"2,516",49,"1,133.379898581510400"
,0,"2,517",49,"1,133.379898581510400"
,0,"2,518",49,"1,133.379898581510400"
,0,"2,519",49,"1,133.379898581510400"
,0,"2,520",49,"1,133.379898581510400"
,0,"2,521",49,"1,133.379898581510400"
,0,"2,522",49,"1,133.379898581510400"
,0,"2,523",49,"1,133.379898581510400"
,0,"2,524",49,"23,030.043640523727000"
,0,"2,525",49,"23,030.043640523727000"
,0,"2,526",49,"23,030.043640523727000"
,0,"2,527",49,"23,030.043640523727000"
,0,"2,528",49,"23,030.043640523727000"
,0,"2,529",49,"23,030.043640523727000"
,0,"2,530",49,"23,030.043640523727000"
,0,"2,531",49,"23,030.043640523727000"
,0,"2,532",49,"23,030.043640523727000"
,0,"2,533",49,"23,030.043640523727000"
,0,"2,534",49,"23,030.043640523727000"
,0,"2,535",49,"23,030.043640523727000"
,0,"2,536",49,"23,030.043640523727000"
,0,"2,537",49,"23,030.043640523727000"
,0,"2,538",49,"23,030.043640523727000"
,0,"2,539",49,"23,030.043640523727000"
,0,"2,540",49,"23,030.043640523727000"
,0,"2,541",49,"23,030.043640523727000"
,0,"2,542",49,"23,030.043640523727000"
,0,"2,543",49,"23,030.043640523727000"
,0,"2,544",49,"23,030.043640523727000"
,0,"2,545",49,"23,030.043640523727000"
,0,"2,546",49,"23,030.043640523727000"
,0,"2,547",49,"23,030.043640523727000"
,0,"2,548",55,"1,540.985481305396000"
,0,"2,549",55,"1,540.985481305396000"
,0,"2,550",55,"1,540.985481305396000"
,0,"2,551",55,"1,540.985481305396000"
,0,"2,552",55,"1,540.985481305396000"
,0,"2,553",55,"1,540.985481305396000"
,0,"2,554",55,"1,540.985481305396000"
,0,"2,555",55,"1,540.985481305396000"
,0,"2,556",55,"1,540.985481305396000"
,0,"2,557",55,"1,540.985481305396000"
,0,"2,558",55,"1,540.985481305396000"
,0,"2,559",55,"1,540.985481305396000"
,0,"2,560",55,"1,540.985481305396000"
,0,"2,561",55,"1,540.985481305396000"
,0,"2,562",55,"1,540.985481305396000"
,0,"2,563",55,"1,540.985481305396000"
,0,"2,564",55,"1,540.985481305396000"
,0,"2,565",55,"1,540.985481305396000"
,0,"2,566",55,"1,540.985481305396000"
,0,"2,567",55,"1,540.985481305396000"
,0,"2,568",55,"1,540.985481305396000"
,0,"2,569",55,"1,540.985481305396000"
,0,"2,570",55,"1,540.985481305396000"
,0,"2,571",55,"1,540.985481305396000"
,0,"2,572",55,"1,497.243940044249000"
,0,"2,573",55,"1,497.243940044249000"
,0,"2,574",55,"1,497.243940044249000"
,0,"2,575",55,"1,497.243940044249000"
,0,"2,576",55,"1,497.243940044249000"
,0,"2,577",55,"1,497.243940044249000"
,0,"2,578",55,"1,497.243940044249000"
,0,"2,579",55,"1,497.243940044249000"
,0,"2,580",55,"1,497.243940044249000"
,0,"2,581",55,"1,497.243940044249000"
,0,"2,582",55,"1,497.243940044249000"
,0,"2,583",55,"1,497.243940044249000"
,0,"2,584",55,"1,497.243940044249000"
,0,"2,585",55,"1,497.243940044249000"
,0,"2,586",55,"1,497.243940044249000"
,0,"2,587",55,"1,497.243940044249000"
,0,"2,588",55,"1,497.243940044249000"
,0,"2,589",55,"1,497.243940044249000"
,0,"2,590",55,"1,497.243940044249000"
,0,"2,591",55,"1,497.243940044249000"
,0,"2,592",55,"1,497.243940044249000"
,0,"2,593",55,"1,497.243940044249000"
,0,"2,594",55,"1,497.243940044249000"
,0,"2,595",55,"1,497.243940044249000"
,0,"2,596",52,"14,843.654234195863000"
,0,"2,597",52,"14,843.654234195863000"
,0,"2,598",52,"14,843.654234195863000"
,0,"2,599",52,"14,843.654234195863000"
,0,"2,600",52,"14,843.654234195863000"
,0,"2,601",52,"14,843.654234195863000"
,0,"2,602",52,"14,843.654234195863000"
,0,"2,603",52,"14,843.654234195863000"
,0,"2,604",52,"14,843.654234195863000"
,0,"2,605",52,"14,843.654234195863000"
,0,"2,606",52,"14,843.654234195863000"
,0,"2,607",52,"14,843.654234195863000"
,0,"2,608",52,"14,843.654234195863000"
,0,"2,609",52,"14,843.654234195863000"
,0,"2,610",52,"14,843.654234195863000"
,0,"2,611",52,"14,843.654234195863000"
,0,"2,612",52,"14,843.654234195863000"
,0,"2,613",52,"14,843.654234195863000"
,0,"2,614",52,"14,843.654234195863000"
,0,"2,615",52,"14,843.654234195863000"
,0,"2,616",52,"14,843.654234195863000"
,0,"2,617",52,"14,843.654234195863000"
,0,"2,618",52,"14,843.654234195863000"
,0,"2,619",52,"14,843.654234195863000"
,0,"2,620",51,"11,263.918251253344000"
,0,"2,621",51,"11,263.918251253344000"
,0,"2,622",51,"11,263.918251253344000"
,0,"2,623",51,"11,263.918251253344000"
,0,"2,624",51,"11,263.918251253344000"
,0,"2,625",51,"11,263.918251253344000"
,0,"2,626",51,"11,263.918251253344000"
,0,"2,627",51,"11,263.918251253344000"
,0,"2,628",51,"11,263.918251253344000"
,0,"2,629",51,"11,263.918251253344000"
,0,"2,630",51,"11,263.918251253344000"
,0,"2,631",51,"11,263.918251253344000"
,0,"2,632",51,"11,263.918251253344000"
,0,"2,633",51,"11,263.918251253344000"
,0,"2,634",51,"11,263.918251253344000"
,0,"2,635",51,"11,263.918251253344000"
,0,"2,636",51,"11,263.918251253344000"
,0,"2,637",51,"11,263.918251253344000"
,0,"2,638",51,"11,263.918251253344000"
,0,"2,639",51,"11,263.918251253344000"
,0,"2,640",51,"11,263.918251253344000"
,0,"2,641",51,"11,263.918251253344000"
,0,"2,642",51,"11,263.918251253344000"
,0,"2,643",51,"11,263.918251253344000"
,0,"2,644",51,"4,129.739450941624500"
,0,"2,645",51,"4,129.739450941624500"
,0,"2,646",51,"4,129.739450941624500"
,0,"2,647",51,"4,129.739450941624500"
,0,"2,648",51,"4,129.739450941624500"
,0,"2,649",51,"4,129.739450941624500"
,0,"2,650",51,"4,129.739450941624500"
,0,"2,651",51,"4,129.739450941624500"
,0,"2,652",51,"4,129.739450941624500"
,0,"2,653",51,"4,129.739450941624500"
,0,"2,654",51,"4,129.739450941624500"
,0,"2,655",51,"4,129.739450941624500"
,0,"2,656",51,"4,129.739450941624500"
,0,"2,657",51,"4,129.739450941624500"
,0,"2,658",51,"4,129.739450941624500"
,0,"2,659",51,"4,129.739450941624500"
,0,"2,660",51,"4,129.739450941624500"
,0,"2,661",51,"4,129.739450941624500"
,0,"2,662",51,"4,129.739450941624500"
,0,"2,663",51,"4,129.739450941624500"
,0,"2,664",51,"4,129.739450941624500"
,0,"2,665",51,"4,129.739450941624500"
,0,"2,666",51,"4,129.739450941624500"
,0,"2,667",51,"4,129.739450941624500"
,0,"2,668",51,"6,743.581652603126700"
,0,"2,669",51,"10,880.234496928853000"
,0,"2,670",51,"10,880.234496928853000"
,0,"2,671",51,"10,880.234496928853000"
,0,"2,672",51,"10,880.234496928853000"
,0,"2,673",51,"10,880.234496928853000"
,0,"2,674",51,"10,880.234496928853000"
,0,"2,675",51,"10,880.234496928853000"
,0,"2,676",51,"10,880.234496928853000"
,0,"2,677",51,"10,880.234496928853000"
,0,"2,678",51,"10,880.234496928853000"
,0,"2,679",51,"10,880.234496928853000"
,0,"2,680",51,"10,880.234496928853000"
,0,"2,681",51,"10,880.234496928853000"
,0,"2,682",51,"10,880.234496928853000"
,0,"2,683",51,"10,880.234496928853000"
,0,"2,684",51,"6,743.581652603126700"
,0,"2,685",51,"6,743.581652603126700"
,0,"2,686",51,"6,743.581652603126700"
,0,"2,687",51,"6,743.581652603126700"
,0,"2,688",51,"6,743.581652603126700"
,0,"2,689",51,"6,743.581652603126700"
,0,"2,690",51,"6,743.581652603126700"
,0,"2,691",51,"6,743.581652603126700"
,0,"2,692",51,"6,743.581652603126700"
,0,"2,693",51,"6,743.581652603126700"
,0,"2,694",51,"6,743.581652603126700"
,0,"2,695",51,"6,743.581652603126700"
,0,"2,696",51,"6,743.581652603126700"
,0,"2,697",51,"6,743.581652603126700"
,0,"2,698",51,"6,743.581652603126700"
,0,"2,699",51,"6,743.581652603126700"
,0,"2,700",51,"6,743.581652603126700"
,0,"2,701",51,"6,743.581652603126700"
,0,"2,702",51,"6,743.581652603126700"
,0,"2,703",51,"6,743.581652603126700"
,0,"2,704",51,"6,743.581652603126700"
,0,"2,705",51,"6,743.581652603126700"
,0,"2,706",51,"6,804.222526066742800"
,0,"2,707",51,"6,804.222526066742800"
,0,"2,708",51,"6,804.222526066742800"
,0,"2,709",51,"6,804.222526066742800"
,0,"2,710",51,"6,804.222526066742800"
,0,"2,711",51,"6,804.222526066742800"
,0,"2,712",51,"6,804.222526066742800"
,0,"2,713",51,"6,804.222526066742800"
,0,"2,714",51,"6,804.222526066742800"
,0,"2,715",51,"6,804.222526066742800"
,0,"2,716",51,"6,804.222526066742800"
,0,"2,717",51,"6,804.222526066742800"
,0,"2,718",51,"6,804.222526066742800"
,0,"2,719",51,"6,804.222526066742800"
,0,"2,720",51,"6,804.222526066742800"
,0,"2,721",51,"6,804.222526066742800"
,0,"2,722",51,"6,804.222526066742800"
,0,"2,723",51,"6,804.222526066742800"
,0,"2,724",51,"6,804.222526066742800"
,0,"2,725",51,"6,804.222526066742800"
,0,"2,726",51,"6,804.222526066742800"
,0,"2,727",52,"1,566.506545509201500"
,0,"2,728",52,"1,566.506545509201500"
,0,"2,729",52,"1,566.506545509201500"
,0,"2,730",52,"1,566.506545509201500"
,0,"2,731",52,"1,566.506545509201500"
,0,"2,732",52,"1,566.506545509201500"
,0,"2,733",52,"1,566.506545509201500"
,0,"2,734",52,"1,566.506545509201500"
,0,"2,735",52,"1,566.506545509201500"
,0,"2,736",52,"1,566.506545509201500"
,0,"2,737",52,"1,566.506545509201500"
,0,"2,738",52,"1,566.506545509201500"
,0,"2,739",52,"1,566.506545509201500"
,0,"2,740",52,"1,566.506545509201500"
,0,"2,741",52,"1,566.506545509201500"
,0,"2,742",52,"1,566.506545509201500"
,0,"2,743",52,"1,566.506545509201500"
,0,"2,744",52,"1,566.506545509201500"
,0,"2,745",52,"1,566.506545509201500"
,0,"2,746",52,"1,566.506545509201500"
,0,"2,747",52,"1,566.506545509201500"
,0,"2,748",52,"1,566.506545509201500"
,0,"2,749",52,"1,566.506545509201500"
,0,"2,750",42,"23,275.950509630598000"
,0,"2,751",42,"23,275.950509630598000"
,0,"2,752",42,"23,275.950509630598000"
,0,"2,753",42,"23,275.950509630598000"
,0,"2,754",42,"23,275.950509630598000"
,0,"2,755",42,"23,275.950509630598000"
,0,"2,756",42,"23,275.950509630598000"
,0,"2,757",42,"23,275.950509630598000"
,0,"2,758",42,"23,275.950509630598000"
,0,"2,759",42,"23,275.950509630598000"
,0,"2,760",42,"23,275.950509630598000"
,0,"2,761",42,"23,275.950509630598000"
,0,"2,762",42,"23,275.950509630598000"
,0,"2,763",42,"23,275.950509630598000"
,0,"2,764",42,"23,275.950509630598000"
,0,"2,765",42,"23,275.950509630598000"
,0,"2,766",42,"23,275.950509630598000"
,0,"2,767",42,"23,275.950509630598000"
,0,"2,768",42,"23,275.950509630598000"
,0,"2,769",42,"23,275.950509630598000"
,0,"2,771",45,"38,268.550630382706000"
,0,"2,772",45,"38,268.550630382706000"
,0,"2,773",45,"38,268.550630382706000"
,0,"2,774",45,"38,268.550630382706000"
,0,"2,775",45,"38,268.550630382706000"
,0,"2,776",45,"38,268.550630382706000"
,0,"2,777",45,"38,268.550630382706000"
,0,"2,778",45,"38,268.550630382706000"
,0,"2,779",45,"38,268.550630382706000"
,0,"2,780",45,"38,268.550630382706000"
,0,"2,781",45,"38,268.550630382706000"
,0,"2,782",45,"38,268.550630382706000"
,0,"2,783",45,"38,268.550630382706000"
,0,"2,784",45,"38,268.550630382706000"
,0,"2,785",45,"38,268.550630382706000"
,0,"2,786",45,"38,268.550630382706000"
,0,"2,787",45,"38,268.550630382706000"
,0,"2,788",45,"38,268.550630382706000"
,0,"2,789",45,"38,268.550630382706000"
,0,"2,790",45,"38,268.550630382706000"
,0,"2,791",45,"38,268.550630382706000"
,0,"2,792",42,"40,671.069408489799000"
,0,"2,793",42,"40,671.069408489799000"
,0,"2,794",42,"40,671.069408489799000"
,0,"2,795",42,"40,671.069408489799000"
,0,"2,796",42,"40,671.069408489799000"
,0,"2,797",42,"40,671.069408489799000"
,0,"2,798",42,"40,671.069408489799000"
,0,"2,799",42,"40,671.069408489799000"
,0,"2,800",42,"40,671.069408489799000"
,0,"2,801",42,"40,671.069408489799000"
,0,"2,802",42,"40,671.069408489799000"
,0,"2,803",42,"40,671.069408489799000"
,0,"2,804",42,"40,671.069408489799000"
,0,"2,805",42,"40,671.069408489799000"
,0,"2,806",42,"40,671.069408489799000"
,0,"2,807",42,"40,671.069408489799000"
,0,"2,808",42,"40,671.069408489799000"
,0,"2,809",42,"40,671.069408489799000"
,0,"2,810",42,"40,671.069408489799000"
,0,"2,811",42,"40,671.069408489799000"
,0,"2,812",42,"40,671.069408489799000"
,0,"2,813",42,"40,671.069408489799000"
,0,"2,814",42,"40,671.069408489799000"
,0,"2,815",42,"40,671.069408489799000"
,0,"2,816",41,"16,540.053536920179000"
,0,"2,817",41,"16,540.053536920179000"
,0,"2,818",41,"16,540.053536920179000"
,0,"2,819",41,"16,540.053536920179000"
,0,"2,820",41,"16,540.053536920179000"
,0,"2,821",41,"16,540.053536920179000"
