household_id2	ea_id2	rural	region	zone	woreda	town	subcity	kebele	EA	hid	pw2	rptShock	deathShk	deathShkSev	deathShkany	illShk	illShkSev	illShkany	occupShk	occupShkSev	occupShkany	droughtShk	droughtShkSev	droughtShkany	floodShk	floodShkSev	floodShkany	landsldShk	landsldShkSev	landsldShkany	h20logShk	h20logShkSev	h20logShkany	cropShk	cropShkSev	cropShkany	prFallShk	prFallShkSev	prFallShkany	prRiseShk	prRiseShkSev	prRiseShkany	inpRiseShk	inpRiseShkSev	inpRiseShkany	livestockShk	livestockShkSev	livestockShkany	fireShk	fireShkSev	fireShkany	crime2Shk	crime2ShkSev	crime2Shkany	involLossShk	involLossShkSev	involLossShkany	displcdShk	displcdShkSev	displcdShkany	unrestShk	unrestShkSev	unrestShkany	ag	conflict	disaster	financial	health	other	priceup	pricedown	assetShk	crimeShk	employShk	hazardShk	healthShk	priceShk	goodcope	badcope	othcope	income_prShk	income_dryShk	income_illShk	assets_prShk	assets_dryShk	assets_illShk	foodprod_prShk	foodprod_dryShk	foodprod_illShk	foodstock_prShk	foodstock_dryShk	foodstock_illShk	foodpurch_prShk	foodpurch_dryShk	foodpurch_illShk	prShkwf	dryShkwf	illShkwf	totShocks	totalShocks	totShock2	household_id	ea_id	coord_desc	dist_road	dist_popcenter	dist_market	dist_borderpost	dist_admctr	pop_density	af_bio_1	af_bio_8	af_bio_12	af_bio_13	af_bio_16	fsrad3_agpct	fsrad3_lcmaj	ssa_aez09	srtm	twi	srtm_5_15	sq1	sq2	sq3	sq4	sq5	sq6	sq7	anntot_avg	wetQ_avg	wetQ_avgstart	h2013_tot	h2013_wetQ	h2013_wetQstart	eviarea_avg	evimax_avg	grn_avg	sen_avg	h2013_eviarea	h2013_evimax	h2013_grn	h2013_sen	lat_dd_mod	lon_dd_mod	geo_merge	saq01	hhwgt_merge	geoGroup	othershock
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	56	1255.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.0308E+12	3030801617	Valid coordinates	2.4	17.2	17.2	239.6	243.7	100-200	192	205	992	235	527	7	Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)	Tropic-cool/semiarid	1792	11	Mid-altitude Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	660	439	18	1502	768	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	0
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	61	4041.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.0308E+12	3030801617	Valid coordinates	1.7	15.4	15.4	234.7	248.6	100-200	201	213	941	221	490	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1745	11	Mid-altitude Mountains	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	654	431	18	1479	749	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	0
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	76	4041.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.0308E+12	3030801617	Valid coordinates	1.8	15.5	15.5	234.6	248.7	100-200	203	214	936	220	488	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1759	11	Mid-altitude Mountains	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	654	431	18	1479	748	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	0
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	88	4041.689	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Three or more	3	3.0308E+12	3030801617	Valid coordinates	2	15.8	15.8	234.4	249	100-200	203	214	936	220	488	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1701	11	Mid-altitude Mountains	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	654	431	18	1478	748	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	0
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	115	4041.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.0308E+12	3030801617	Valid coordinates	1.9	16.6	16.6	235.2	248.2	100-200	203	214	934	220	488	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1636	11	Mid-altitude Plateaus	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	656	433	18	1484	752	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	0
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	127	4041.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.0308E+12	3030801617	Valid coordinates	0.1	18	18	237.1	246.2	100-200	202	212	940	223	496	7	Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)	Tropic-cool/semiarid	1631	14	Mid-altitude Plateaus	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	659	437	18	1495	761	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	0
3.03081E+16	3.03081E+13	Rural	Amhara	3	8	8	88	16	17	151	1255.183	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	5	0	0	2	Two	2	3.0308E+12	3030801617	Valid coordinates	0.7	15.3	15.3	235.7	247.7	100-200	198	209	961	226	503	2	Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)	Tropic-cool/semiarid	1772	11	Mid-altitude Mountains	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Moderate Constraint	655	432	18	1483	752	20	40	0.4009	198	264	41	0.4075	198	261	11.66920643	39.65660318	matched (3)	3	matched (3)	388	1
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	6	2521.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0			Valid coordinates	0.1	1.7	1.7	242.7	241.9	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1947	10	Mid-altitude Plateaus	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	14	2521.4583	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	One	1			Valid coordinates	0.1	1.7	1.7	242.7	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1947	10	Mid-altitude Plateaus	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	22	2521.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0			Valid coordinates	0.1	1.8	1.8	242.6	242.1	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1950	11	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	30	2521.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0			Valid coordinates	0.1	1.8	1.8	242.5	242.1	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1950	11	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	38	2521.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0			Valid coordinates	0.1	1.8	1.8	242.5	242.1	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1950	11	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	46	2521.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0			Valid coordinates	0.1	1.8	1.8	242.5	242.1	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1950	11	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	54	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	One	0			Valid coordinates	0.1	1.7	1.7	242.7	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1939	11	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	62	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	One	1			Valid coordinates	0.1	1.7	1.7	242.6	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1974	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	70	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	One	1			Valid coordinates	0.1	1.7	1.7	242.7	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1974	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	78	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	One	1			Valid coordinates	0.1	1.7	1.7	242.6	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1974	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	419	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	86	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	One	1			Valid coordinates	0	1.7	1.7	242.6	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1974	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	94	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	One	1			Valid coordinates	0	1.7	1.7	242.6	242.1	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1993	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	102	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	One	1			Valid coordinates	0	1.6	1.6	242.7	242	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1974	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	110	2521.4583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	4	0	0	1	One	1			Valid coordinates	0.1	1.6	1.6	242.7	241.9	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1947	10	Mid-altitude Plateaus	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	743	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.0309E+16	3.0309E+13	Large town (urban)	Amhara	3	9	1	1	3	8	118	2521.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0			Valid coordinates	0	1.6	1.6	242.7	241.9	5000-10000	180	197	997	241	528	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	1956	10	Mid-altitude Plateaus	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Severe Constraint	640	420	18	1460	744	20	40	0.4009	198	264	41	0.4075	198	261	11.84219661	39.6046072	matched (3)	3	matched (3)	395	0
3.03101E+16	3.03101E+13	Rural	Amhara	3	10	8	88	17	1	4	5754.4272	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	4	0	2	Two	2	3.031E+12	3031001701	Valid coordinates	13.9	55.5	55.5	298	190.2	50-100	166	172	784	253	539	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	2463	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Very Severe Constraint	594	397	18	1422	742	20	40	0.4009	198	264	41	0.4075	198	261	11.96252579	39.09815438	matched (3)	3	matched (3)	398	0
3.03101E+16	3.03101E+13	Rural	Amhara	3	10	8	88	17	1	22	5754.4272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.031E+12	3031001701	Valid coordinates	14	54.6	54.6	297	191.4	50-100	159	164	787	261	550	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	2510	10	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Very Severe Constraint	595	398	18	1423	741	20	40	0.4009	198	264	41	0.4075	198	261	11.96252579	39.09815438	matched (3)	3	matched (3)	398	0
3.03101E+16	3.03101E+13	Rural	Amhara	3	10	8	88	17	1	40	5754.4272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.031E+12	3031001701	Valid coordinates	11.8	50.6	50.6	293	195	50-100	163	169	764	251	529	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	2361	16	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Very Severe Constraint	599	399	18	1433	744	20	40	0.4009	198	264	41	0.4075	198	261	11.96252579	39.09815438	matched (3)	3	matched (3)	398	0
3.03101E+16	3.03101E+13	Rural	Amhara	3	10	8	88	17	1	45	1396.7056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Shocks	0	3.031E+12	3031001701	Valid coordinates	12.9	54.4	54.4	297	191.1	50-100	170	176	786	249	532	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	2334	12	High Mountains	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Very Severe Constraint	594	397	18	1426	743	20	40	0.4009	198	264	41	0.4075	198	261	11.96252579	39.09815438	matched (3)	3	matched (3)	398	0
3.03101E+16	3.03101E+13	Rural	Amhara	3	10	8	88	17	1	62	5754.4272	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	One	1	3.031E+12	3031001701	Valid coordinates	13.6	56.1	56.1	298.8	189.2	0-50	172	178	799	250	537	0	Mosaic forest or shrubland(50-70%)/grassland(20-50%)	Tropic-cool/semiarid	2301	12	High Plateaus	No or Slight Constraint	No or Slight Constraint	Severe Constraint	No or Slight Constraint	No or Slight Constraint	No or Slight Constraint	Very Severe Constraint	595	398	19	1426	743	20	40	0.4009	198	264	41	0.4075	198	261	11.96252579	39.09815438	matched (3)	3	matched (3)	398	0
