Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
,0,2,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,4,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,6,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,8,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,10,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,12,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,14,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,16,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,18,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,20,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,22,37,0.000000000000000,37.890876313000000,14.353816184999999,37.890876313000000,14.353816184999999,0.000000000000000
,0,24,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,26,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,28,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,30,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,32,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,34,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,36,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,38,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,40,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,42,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,44,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,46,37,0.161106460615966,38.210251919000001,14.288589672600001,38.113687000254913,14.417548999986423,126.825918782255680
,0,48,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,50,37,0.064830915662484,37.877805140900001,14.122853900899999,37.847719000031873,14.180281000367927,117.650108342661640
,0,52,37,0.137844324717505,38.190204379299999,14.301839500300000,38.087153999757334,14.393391000194526,138.381632755620070
,0,54,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,56,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,58,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,60,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,62,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,64,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,66,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,68,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,70,37,0.473124143407298,38.473835052399998,14.109760820600000,38.122569999805705,14.426713999951176,137.939459506274490
,0,72,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,74,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,76,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,78,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,80,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,82,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,84,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,86,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,88,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,90,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,92,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,94,37,0.647417011303013,38.480325039500002,13.844084030099999,38.033482999640796,14.312571999997829,133.645309007515780
,0,97,37,0.142272152985847,37.983186544500001,14.086276022200000,37.929825000223616,14.218161999876429,112.028434213813470
,0,99,37,0.142272152985847,37.983186544500001,14.086276022200000,37.929825000223616,14.218161999876429,112.028434213813470
